,Unnamed: 0,kind,totalItems,items__kind,items__id,items__etag,items__selfLink,items__volumeInfo__title,items__volumeInfo__subtitle,items__volumeInfo__authors__001,items__volumeInfo__publisher,items__volumeInfo__publishedDate,items__volumeInfo__description,items__volumeInfo__industryIdentifiers__type,items__volumeInfo__industryIdentifiers__identifier,items__volumeInfo__readingModes__text,items__volumeInfo__readingModes__image,items__volumeInfo__pageCount,items__volumeInfo__printType,items__volumeInfo__categories__-,items__volumeInfo__maturityRating,items__volumeInfo__allowAnonLogging,items__volumeInfo__contentVersion,items__volumeInfo__panelizationSummary__containsEpubBubbles,items__volumeInfo__panelizationSummary__containsImageBubbles,items__volumeInfo__imageLinks__smallThumbnail,items__volumeInfo__imageLinks__thumbnail,items__volumeInfo__language,items__volumeInfo__previewLink,items__volumeInfo__infoLink,items__volumeInfo__canonicalVolumeLink,items__saleInfo__country,items__saleInfo__saleability,items__saleInfo__isEbook,items__saleInfo__listPrice__amount,items__saleInfo__listPrice__currencyCode,items__saleInfo__retailPrice__amount,items__saleInfo__retailPrice__currencyCode,items__saleInfo__buyLink,items__saleInfo__offers__finskyOfferType,items__saleInfo__offers__|,items__saleInfo__offers__|__amountInMicros,items__saleInfo__offers__|__currencyCode,items__accessInfo__country,items__accessInfo__viewability,items__accessInfo__embeddable,items__accessInfo__publicDomain,items__accessInfo__textToSpeechPermission,items__accessInfo__epub__isAvailable,items__accessInfo__epub__acsTokenLink,items__accessInfo__pdf__isAvailable,items__accessInfo__webReaderLink,items__accessInfo__accessViewStatus,items__accessInfo__quoteSharingAllowed,items__searchInfo__textSnippet,items__volumeInfo__averageRating,items__volumeInfo__ratingsCount,items__accessInfo__pdf__acsTokenLink,items__volumeInfo__authors__002,items__volumeInfo__authors__003,Unnamed: 0.1,items__accessInfo__epub__downloadLink,items__accessInfo__pdf__downloadLink,items__volumeInfo__authors__004,items__volumeInfo__authors__005,items__volumeInfo__authors__006,items__volumeInfo__authors__007,items__volumeInfo__authors__008,items__volumeInfo__authors__009,items__volumeInfo__authors__010,items__volumeInfo__authors__011,items__volumeInfo__authors__012,items__volumeInfo__authors__013,items__volumeInfo__authors__014,items__volumeInfo__authors__015,items__volumeInfo__authors__016,items__volumeInfo__authors__017,items__volumeInfo__authors__018,items__volumeInfo__authors__019,items__volumeInfo__authors__020,items__volumeInfo__comicsContent,Unnamed: 0.1.1,items__volumeInfo__authors__-,items__volumeInfo__description	,items__searchInfo__textSnippet	,title,titlecluster,descriptioncluster
21,9,books#volumes,369.0,books#volume,NmrkCgAAQBAJ,BTIfIXjVA4k,https://www.googleapis.com/books/v1/volumes/NmrkCgAAQBAJ,i'm still here,,Clélie Avit,Hachette UK,2016-07-14,a modern-day sleeping beauty story of love and hope perfect for fans of jojo moyes 'a rare and beautiful novel' (daily mail) elsa has been in a coma for five months with all hope of reviving her gone her family must face the devastating fact that it might be time to turn off her life support what they don't know is that in the past few weeks elsa has regained partial consciousness - she just has no way of telling them thibault is in the same hospital visiting his brother and seeking a retreat finds his way into elsa's room when he begins to talk to her he doesn't realise she can hear every word - and that he is giving her a reason to wake up and so begins a love story that might just save both their lives,ISBN_13,9781473626751,True,False,240.0,BOOK,Fiction,NOT_MATURE,True,1.5.6.0.preview.2,False,False,http://books.google.com/books/content?id=NmrkCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=NmrkCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=NmrkCgAAQBAJ&printsec=frontcover&dq=intitle:I%27m+Still+Here&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=NmrkCgAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=NmrkCgAAQBAJ,NL,FOR_SALE,True,3.99,EUR,3.99,EUR,https://play.google.com/store/books/details?id=NmrkCgAAQBAJ&rdid=book-NmrkCgAAQBAJ&rdot=1&source=gbs_api,1.0,listPrice,3990000.0,EUR,NL,PARTIAL,True,False,ALLOWED_FOR_ACCESSIBILITY,True,http://books.google.nl/books/download/I_m_Still_Here-sample-epub.acsm?id=NmrkCgAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,False,http://play.google.com/books/reader?id=NmrkCgAAQBAJ&hl=&printsec=frontcover&source=gbs_api,SAMPLE,False,"A modern-day Sleeping Beauty story of love and hope, perfect for fans of Jojo Moyes.",3.5,4.0,,,,570.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
22,10,books#volumes,371.0,books#volume,x86F6sP0z5AC,9rOi0rPFNVs,https://www.googleapis.com/books/v1/volumes/x86F6sP0z5AC,one love,,Cedella Marley,Chronicle Books,2011-08-26,adapted from one of bob marley's most beloved songs one love brings the joyful spirit and unforgettable lyrics of his music to life for a new generation readers will delight in dancing to the beat and feeling the positive groove of change when one girl enlists her community to help transform her neighborhood for the better adapted by cedella marley bob marley's first child and gorgeously illustrated by vanessa newton this heartwarming picture book offers an upbeat testament to the amazing things that can happen when we all get together with one love in our hearts,ISBN_13,9781452110196,True,True,32.0,BOOK,Juvenile Fiction,NOT_MATURE,True,3.5.3.0.preview.3,False,False,http://books.google.com/books/content?id=x86F6sP0z5AC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=x86F6sP0z5AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=x86F6sP0z5AC&printsec=frontcover&dq=intitle:One+Love&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=x86F6sP0z5AC&source=gbs_api,https://play.google.com/store/books/details?id=x86F6sP0z5AC,NL,FOR_SALE,True,8.71,EUR,5.92,EUR,https://play.google.com/store/books/details?id=x86F6sP0z5AC&rdid=book-x86F6sP0z5AC&rdot=1&source=gbs_api,1.0,listPrice,8710000.0,EUR,NL,PARTIAL,True,False,ALLOWED_FOR_ACCESSIBILITY,True,http://books.google.nl/books/download/One_Love-sample-epub.acsm?id=x86F6sP0z5AC&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,True,http://play.google.com/books/reader?id=x86F6sP0z5AC&hl=&printsec=frontcover&source=gbs_api,SAMPLE,False,"Adapted by Cedella Marley, Bob Marley&#39;s first child, and gorgeously illustrated by Vanessa Newton, this heartwarming picture book offers an upbeat testament to the amazing things that can happen when we all get together with one love in our ...",3.5,10.0,http://books.google.nl/books/download/One_Love-sample-pdf.acsm?id=x86F6sP0z5AC&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,Bob Marley,,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
23,11,books#volumes,1.0,books#volume,ZNAwjgEACAAJ,KZhwj8KRpw4,https://www.googleapis.com/books/v1/volumes/ZNAwjgEACAAJ,drag teen,,Jeffery Self,PUSH,2016,a fantastic fabulous funny ya debut from jeffery self one of the gay icons of the youtube generation debut author jeffery self takes us on a road trip with an insecure high school senior who was one goal: to be the first in his family to leave clearwater florida and go to college the problem is he has zero means of paying for school - until his friends convince him to compete in a drag teen competition for a college scholarship,ISBN_10,0545829933,False,False,261.0,BOOK,Young Adult Fiction,NOT_MATURE,False,preview-1.0.0,False,False,http://books.google.com/books/content?id=ZNAwjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=ZNAwjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=ZNAwjgEACAAJ&dq=isbn:9780545829939%C2%A0&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=ZNAwjgEACAAJ&dq=isbn:9780545829939%C2%A0&hl=&source=gbs_api,https://books.google.com/books/about/Drag_Teen.html?hl=&id=ZNAwjgEACAAJ,NL,NOT_FOR_SALE,False,,,,,,,,,,NL,NO_PAGES,False,False,ALLOWED,False,,False,http://play.google.com/books/reader?id=ZNAwjgEACAAJ&hl=&printsec=frontcover&source=gbs_api,NONE,False,"JT is a gay high school senior determined to get out of Clearwater, Florida, and be the first person in his family to go to college, even though he can not figure out how to pay for it--until his friends convince him to compete in a drag ...",3.0,3.0,,,,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
24,12,books#volumes,1.0,books#volume,Utv4DAAAQBAJ,sf7KqPIcrSY,https://www.googleapis.com/books/v1/volumes/Utv4DAAAQBAJ,you can't touch my hair,And Other Things I Still Have to Explain,Phoebe Robinson,Penguin,2016,introduction -- from little rock nine to nappy hair don't care in eighteen & half-ish years -- a brief history of black hair in film tv music & media -- my nine favorite guilty pleasures -- welcome to being black -- dear future female president: my list of demands -- how to avoid being the black friend -- uppity -- casting calls for people of color that were not written by people of color -- the angry black woman myth -- people places & things that need to do better -- letters to olivia,ISBN_13,9780143129202,False,False,285.0,BOOK,African American women,NOT_MATURE,False,0.3.0.0.preview.0,False,False,http://books.google.com/books/content?id=Utv4DAAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=Utv4DAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=Utv4DAAAQBAJ&dq=isbn:9780143129202%C2%A0&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=Utv4DAAAQBAJ&dq=isbn:9780143129202%C2%A0&hl=&source=gbs_api,https://books.google.com/books/about/You_Can_t_Touch_My_Hair.html?hl=&id=Utv4DAAAQBAJ,NL,NOT_FOR_SALE,False,,,,,,,,,,NL,NO_PAGES,False,False,ALLOWED,False,,False,http://play.google.com/books/reader?id=Utv4DAAAQBAJ&hl=&printsec=frontcover&source=gbs_api,NONE,False,"Introduction -- From Little Rock Nine to nappy hair, don&#39;t care in eighteen &amp; half-ish years -- A brief history of black hair in film, tv, music, &amp; media -- My nine favorite guilty pleasures -- Welcome to being black -- Dear future female ...",4.0,10.0,,,,723.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
25,13,books#volumes,345.0,books#volume,R0LazQEACAAJ,CRvCbC5GUgs,https://www.googleapis.com/books/v1/volumes/R0LazQEACAAJ,no common ground,Confederate Monuments and the Ongoing Fight for Racial Justice,Karen L. Cox,,2021-03-08,"when it comes to confederate monuments there is no common ground polarizing debates over their meaning have intensified into legislative maneuvering to preserve the statues legal battles to remove them and rowdy crowds taking matters into their own hands these conflicts have raged for well over a century--but they've never been as intense as they are today in this eye-opening narrative of the efforts to raise preserve protest and remove confederate monuments karen l cox depicts what these statues meant to those who erected them and how a movement arose to force a reckoning she lucidly shows the forces that drove white southerners to construct beacons of white supremacy as well as the ways that antimonument sentiment largely stifled during the jim crow era returned with the civil rights movement and gathered momentum in the decades after the voting rights act of 1965 monument defenders responded with gerrymandering and ""heritage"" laws intended to block efforts to remove these statues but hard as they worked to preserve the lost cause vision of southern history civil rights activists black elected officials and movements of ordinary people fought harder to take the story back timely accessible and essential no common ground is the story of the seemingly invincible stone sentinels that are just beginning to fall from their pedestals",ISBN_10,1469662671,False,False,192.0,BOOK,,NOT_MATURE,False,preview-1.0.0,False,False,http://books.google.com/books/content?id=R0LazQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=R0LazQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=R0LazQEACAAJ&dq=intitle:No+Common+Ground&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=R0LazQEACAAJ&dq=intitle:No+Common+Ground&hl=&source=gbs_api,https://books.google.com/books/about/No_Common_Ground.html?hl=&id=R0LazQEACAAJ,NL,NOT_FOR_SALE,False,,,,,,,,,,NL,NO_PAGES,False,False,ALLOWED,False,,False,http://play.google.com/books/reader?id=R0LazQEACAAJ&hl=&printsec=frontcover&source=gbs_api,NONE,False,Rewriting history in stone -- From bereavement to vindication -- Confederate culture and the struggle for civil rights -- Monuments and the battle for first-class citizenship -- Debating removal in a changing political landscape -- ...,,,,,,725.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
26,14,books#volumes,1.0,books#volume,YoGJDQAAQBAJ,nJFTCZlaacY,https://www.googleapis.com/books/v1/volumes/YoGJDQAAQBAJ,between the world and me,,Ta-Nehisi Coates,One World,2015,"hailed by toni morrison as ""required reading"" a bold and personal literary exploration of america's racial history by ""the single best writer on the subject of race in the united states"" (the new york observer)#1 new york times bestseller | national book award winner | naacp image award winner | pulitzer prize finalist | national book critics circle award finalist | named one of the ten best books of the year by the new york times book review o: the oprah magazine the washington post people entertainment weekly vogue los angeles times san francisco chronicle chicago tribune new york",ISBN_13,9780812993547,False,False,152.0,BOOK,Biography & Autobiography,NOT_MATURE,False,0.4.1.0.preview.0,False,False,http://books.google.com/books/content?id=YoGJDQAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=YoGJDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=YoGJDQAAQBAJ&dq=isbn:9780812993547%C2%A0&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=YoGJDQAAQBAJ&dq=isbn:9780812993547%C2%A0&hl=&source=gbs_api,https://books.google.com/books/about/Between_the_World_and_Me.html?hl=&id=YoGJDQAAQBAJ,NL,NOT_FOR_SALE,False,,,,,,,,,,NL,NO_PAGES,False,False,ALLOWED,False,,False,http://play.google.com/books/reader?id=YoGJDQAAQBAJ&hl=&printsec=frontcover&source=gbs_api,NONE,False,"Hailed by Toni Morrison as &quot;required reading,&quot; a bold and personal literary exploration of America&#39;s racial history by &quot;the single best writer on the subject of race in the United States&quot; (The New York Observer)#1 NEW YORK TIMES BESTSELLER ...",4.5,2693.0,,,,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
27,15,,,books#volume,ZkEoAwAAQBAJ,Wv1Zpo7ytzY,https://www.googleapis.com/books/v1/volumes/ZkEoAwAAQBAJ,an indigenous peoples' history of the united states,,Roxanne Dunbar-Ortiz,Beacon Press,2014-09-16,2015 recipient of the american book award the first history of the united states told from the perspective of indigenous peoples today in the united states there are more than five hundred federally recognized indigenous nations comprising nearly three million people descendants of the fifteen million native people who once inhabited this land the centuries-long genocidal program of the us settler-colonial regimen has largely been omitted from history now for the first time acclaimed historian and activist roxanne dunbar-ortiz offers a history of the united states told from the perspective of indigenous peoples and reveals how native americans for centuries actively resisted expansion of the us empire in an indigenous peoples’ history of the united states dunbar-ortiz adroitly challenges the founding myth of the united states and shows how policy against the indigenous peoples was colonialist and designed to seize the territories of the original inhabitants displacing or eliminating them and as dunbar-ortiz reveals this policy was praised in popular culture through writers like james fenimore cooper and walt whitman and in the highest offices of government and the military shockingly as the genocidal policy reached its zenith under president andrew jackson its ruthlessness was best articulated by us army general thomas s jesup who in 1836 wrote of the seminoles: “the country can be rid of them only by exterminating them” spanning more than four hundred years this classic bottom-up peoples’ history radically reframes us history and explodes the silences that have haunted our national narrative,ISBN_13,9780807000410,True,False,312.0,BOOK,History,NOT_MATURE,True,1.5.4.0.preview.2,False,False,http://books.google.com/books/content?id=ZkEoAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=ZkEoAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.nl/books?id=ZkEoAwAAQBAJ&pg=PT163&dq=intitle:An+Indigenous+Peoples%27+History+of+the+United+States&hl=&cd=5&source=gbs_api,https://play.google.com/store/books/details?id=ZkEoAwAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=ZkEoAwAAQBAJ,NL,FOR_SALE,True,24.97,EUR,24.97,EUR,https://play.google.com/store/books/details?id=ZkEoAwAAQBAJ&rdid=book-ZkEoAwAAQBAJ&rdot=1&source=gbs_api,1.0,listPrice,24970000.0,EUR,NL,PARTIAL,True,False,ALLOWED,True,http://books.google.nl/books/download/An_Indigenous_Peoples_History_of_the_Uni-sample-epub.acsm?id=ZkEoAwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,False,http://play.google.com/books/reader?id=ZkEoAwAAQBAJ&hl=&printsec=frontcover&source=gbs_api,SAMPLE,False,Roosevelt administration&#39;s programs to combat economic collapse included an <br>\nacknowledgment of <b>Indigenous</b> self-determination. Roosevelt appointed <br>\nanthropologist and self-identified socialist John Collier as <b>US</b> commissioner of <br>\n<b>Indian</b>&nbsp;...,4.0,9.0,,,,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,4,3
28,16,books#volumes,8.0,books#volume,zsH1DQAAQBAJ,XfJ8BOSp7L8,https://www.googleapis.com/books/v1/volumes/zsH1DQAAQBAJ,i am not your perfect mexican daughter,,Erika L. Sánchez,Knopf Books for Young Readers,2017-10-17,national book award finalist instant new york times bestseller the absolutely true diary of a part-time indian meets jane the virgin in this poignant but often laugh-out-loud funny contemporary ya about losing a sister and finding yourself amid the pressures expectations and stereotypes of growing up in a mexican-american home perfect mexican daughters do not go away to college and they do not move out of their parents’ house after high school graduation perfect mexican daughters never abandon their family but julia is not your perfect mexican daughter that was olga’s role then a tragic accident on the busiest street in chicago leaves olga dead and julia left behind to reassemble the shattered pieces of her family and no one seems to acknowledge that julia is broken too instead her mother seems to channel her grief into pointing out every possible way julia has failed but it’s not long before julia discovers that olga might not have been as perfect as everyone thought with the help of her best friend lorena and her first love first everything boyfriend connor julia is determined to find out was olga really what she seemed or was there more to her sister’s story and either way how can julia even attempt to live up to a seemingly impossible ideal “alive and crackling—a gritty tale wrapped in a page-turner ”—the new york times “unique and fresh” —entertainment weekly “a standout” —npr,ISBN_13,9781524700508,True,False,352.0,BOOK,Young Adult Fiction,NOT_MATURE,True,1.6.5.0.preview.2,False,False,http://books.google.com/books/content?id=zsH1DQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=zsH1DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=zsH1DQAAQBAJ&printsec=frontcover&dq=intitle:I+Am+Not+Your+Perfect+Mexican+Daughter&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=zsH1DQAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=zsH1DQAAQBAJ,NL,FOR_SALE,True,9.72,EUR,9.72,EUR,https://play.google.com/store/books/details?id=zsH1DQAAQBAJ&rdid=book-zsH1DQAAQBAJ&rdot=1&source=gbs_api,1.0,listPrice,9720000.0,EUR,NL,PARTIAL,True,False,ALLOWED_FOR_ACCESSIBILITY,True,http://books.google.nl/books/download/I_Am_Not_Your_Perfect_Mexican_Daughter-sample-epub.acsm?id=zsH1DQAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,False,http://play.google.com/books/reader?id=zsH1DQAAQBAJ&hl=&printsec=frontcover&source=gbs_api,SAMPLE,False,National Book Award Finalist!,,,,,,961.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
29,17,books#volumes,211.0,books#volume,jBsJ3_jZpYgC,fZsIWExGU+Y,https://www.googleapis.com/books/v1/volumes/jBsJ3_jZpYgC,when she woke,,Hillary Jordan,HarperCollins UK,2012-04-12,hannah payne is a red her crime: murder and her victim says the state of texas was her unborn child,ISBN_13,9780007456734,True,False,352.0,BOOK,Fiction,NOT_MATURE,True,1.4.4.0.preview.2,False,False,http://books.google.com/books/content?id=jBsJ3_jZpYgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=jBsJ3_jZpYgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=jBsJ3_jZpYgC&printsec=frontcover&dq=intitle:When+She+Woke&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=jBsJ3_jZpYgC&source=gbs_api,https://play.google.com/store/books/details?id=jBsJ3_jZpYgC,NL,FOR_SALE,True,6.99,EUR,5.24,EUR,https://play.google.com/store/books/details?id=jBsJ3_jZpYgC&rdid=book-jBsJ3_jZpYgC&rdot=1&source=gbs_api,1.0,listPrice,6990000.0,EUR,NL,PARTIAL,False,False,ALLOWED_FOR_ACCESSIBILITY,True,http://books.google.nl/books/download/When_She_Woke-sample-epub.acsm?id=jBsJ3_jZpYgC&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,False,http://play.google.com/books/reader?id=jBsJ3_jZpYgC&hl=&printsec=frontcover&source=gbs_api,SAMPLE,False,"Hannah Payne is a RED. Her crime: MURDER. And her victim, says the state of Texas, was her unborn child.",4.0,119.0,,,,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
30,18,books#volumes,327.0,books#volume,9b8TEAAAQBAJ,UQcTSnt9lpU,https://www.googleapis.com/books/v1/volumes/9b8TEAAAQBAJ,traveling black,A Story of Race and Resistance,Mia Bay,Belknap Press,2021-03-23,what was it like to travel while black under jim crow mia bay brings this dramatic history to life with gripping stories and a close eye on the rail bus and airline operators who implemented segregation she shows why access to unrestricted mobility has been central to the black freedom struggle since reconstruction and remains so today,ISBN_13,9780674979963,False,True,400.0,BOOK,History,NOT_MATURE,False,preview-1.0.0,False,False,http://books.google.com/books/content?id=9b8TEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=9b8TEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=9b8TEAAAQBAJ&printsec=frontcover&dq=intitle:Traveling+Black&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=9b8TEAAAQBAJ&dq=intitle:Traveling+Black&hl=&source=gbs_api,https://books.google.com/books/about/Traveling_Black.html?hl=&id=9b8TEAAAQBAJ,NL,NOT_FOR_SALE,False,,,,,,,,,,NL,PARTIAL,True,False,ALLOWED,False,,False,http://play.google.com/books/reader?id=9b8TEAAAQBAJ&hl=&printsec=frontcover&source=gbs_api,SAMPLE,False,What was it like to travel while Black under Jim Crow? Mia Bay brings this dramatic history to life.,,,,,,1049.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,3
31,19,books#volumes,361.0,books#volume,HHfEDAAAQBAJ,YRE6hrGKl2I,https://www.googleapis.com/books/v1/volumes/HHfEDAAAQBAJ,white tears,,Hari Kunzru,Penguin UK,2017-03-14,'like donna tartt's the goldfinch a stunning novel of ideas that becomes a page-turning thriller ' stylist 'a fast-paced ambitious hallucinatory mystery' publishers weekly a dizzying nail-biting ghost story about modern america from the bestselling author of the impressionist two twenty-something new yorkers: seth awkward and shy and carter the trust fund hipster they have one thing in common: an obsession with music rising fast on the new york producing scene they stumble across an old blues song long forgotten by history -- and everything starts to unravel carter is drawn far down a path that allows no return and seth has no choice but to follow his friend into the darkness electrifying subversive and wildly original white tears is a ghost story and a love story a story about lost innocence and historical guilt this unmissable novel penetrates the heart of a nation's darkness encountering a suppressed history of greed envy revenge and exploitation and holding a mirror up to the true nature of america today,ISBN_13,9780241977880,True,False,352.0,BOOK,Fiction,NOT_MATURE,True,1.9.7.0.preview.2,False,False,http://books.google.com/books/content?id=HHfEDAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=HHfEDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=HHfEDAAAQBAJ&printsec=frontcover&dq=intitle:White+Tears&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=HHfEDAAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=HHfEDAAAQBAJ,NL,FOR_SALE,True,11.99,EUR,11.99,EUR,https://play.google.com/store/books/details?id=HHfEDAAAQBAJ&rdid=book-HHfEDAAAQBAJ&rdot=1&source=gbs_api,1.0,listPrice,11990000.0,EUR,NL,PARTIAL,True,False,ALLOWED_FOR_ACCESSIBILITY,True,http://books.google.nl/books/download/White_Tears-sample-epub.acsm?id=HHfEDAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,False,http://play.google.com/books/reader?id=HHfEDAAAQBAJ&hl=&printsec=frontcover&source=gbs_api,SAMPLE,False,"This unmissable novel penetrates the heart of a nation&#39;s darkness, encountering a suppressed history of greed, envy, revenge and exploitation, and holding a mirror up to the true nature of America today.",4.0,15.0,,,,1116.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,3
32,20,,,books#volume,AxChzQEACAAJ,B28eyPS9kf4,https://www.googleapis.com/books/v1/volumes/AxChzQEACAAJ,we are grateful,,Amarah Nianda,,2020-03-04,we are grateful is a book written by two amazing young children who believe that all children no matter where they come fromt should try to find beauty in what's around them beauty can only be seen once we are grateful for what we have even if it's not much,ISBN_10,0578673452,False,False,28.0,BOOK,Juvenile Nonfiction,NOT_MATURE,False,preview-1.0.0,False,False,http://books.google.com/books/content?id=AxChzQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=AxChzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=AxChzQEACAAJ&dq=intitle:We+Are+Grateful&hl=&cd=2&source=gbs_api,http://books.google.nl/books?id=AxChzQEACAAJ&dq=intitle:We+Are+Grateful&hl=&source=gbs_api,https://books.google.com/books/about/We_Are_Grateful.html?hl=&id=AxChzQEACAAJ,NL,NOT_FOR_SALE,False,,,,,,,,,,NL,NO_PAGES,False,False,ALLOWED,False,,False,http://play.google.com/books/reader?id=AxChzQEACAAJ&hl=&printsec=frontcover&source=gbs_api,NONE,False,"We Are Grateful is a book written by two amazing young children who believe that all children, no matter where they come fromt should try to find beauty in what&#39;s around them.",,,,Mulemvo Nianda,,1304.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,0
33,21,books#volumes,2.0,books#volume,jgXBDwAAQBAJ,1WK+6ALAtzQ,https://www.googleapis.com/books/v1/volumes/jgXBDwAAQBAJ,my first little book of intersectional activism,,Titania McGrath,Hachette UK,2020-09-03,'fabulously smart and entertaining    if virtue-signalling wokery drives you as nuts as it drives me you will love it' piers morgan 'required reading for anyone needing an antidote to the mass hysteria of humanity's latest religion' entertainment focus after the success of her debut woke: a guide to social justice radical slam poet and intersectional feminist titania mcgrath has turned her talents to the realm of children's non-fiction aimed at activists from the age of six months to six years titania's book will help cultivate a new progressive generation in a series of groundbreaking and poignant chapters she will take you on a journey with some of the most inspiring individuals in history such as emmeline pankhurst meghan markle nelson mandela hillary clinton and joseph stalin praise for woke: 'beautiful classic satire' ricky gervais 'the latest genius twist in britain's long tradition of satirical spoof' daily express 'titania mcgrath mercilessly satirises the left's online umbrage brigade the permanently offended those who have taken on the role of policing thoughts and words to the point of absurdity' the herald 'hilarious' evening standard 'hilarious' spectator 'hilarious' the times 'utterly unfunny' peter hitchens,ISBN_13,9781472134264,True,False,176.0,BOOK,Humor,NOT_MATURE,True,1.3.3.0.preview.2,False,False,http://books.google.com/books/content?id=jgXBDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=jgXBDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=jgXBDwAAQBAJ&printsec=frontcover&dq=intitle:My+First+Little+Book+of+Intersectional+Activism&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=jgXBDwAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=jgXBDwAAQBAJ,NL,FOR_SALE,True,2.99,EUR,2.99,EUR,https://play.google.com/store/books/details?id=jgXBDwAAQBAJ&rdid=book-jgXBDwAAQBAJ&rdot=1&source=gbs_api,1.0,listPrice,2990000.0,EUR,NL,PARTIAL,True,False,ALLOWED_FOR_ACCESSIBILITY,True,http://books.google.nl/books/download/My_First_Little_Book_of_Intersectional_A-sample-epub.acsm?id=jgXBDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,False,http://play.google.com/books/reader?id=jgXBDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api,SAMPLE,False,"Aimed at activists from the age of six months to six years, My First Little Book of Intersectional Activism will help cultivate a new progressive generation.",,,,,,1377.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
